date,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,return_1d,return_7d,return_30d,return_90d,return_365d,volatility_7d,volatility_30d,volatility_90d,volatility_365d,volume_mean_7d,volume_mean_30d,volume_mean_90d,volume_change_7d,volume_change_30d,quote_volume_mean_7d,quote_volume_mean_30d,quote_volume_mean_90d,quote_volume_change_7d,quote_volume_change_30d,trades_mean_7d,trades_mean_30d,trades_mean_90d,trades_change_7d,trades_change_30d,hl_range,hl_range_7d,hl_range_30d,hl_range_90d,ma_7d,ma_30d,ma_90d,ma_365d,distance_ma_7d,distance_ma_30d,distance_ma_90d,distance_ma_365d,future_volatility_30d,high_future_volatility
2019-03-16,3924.46,4056.98,3921.98,4005.98,28568.376124,114227606.40681696,216198,15580.63108,62301622.91259946,0.020954390686484414,0.01596230319753289,0.11569782986497934,0.24075238410862676,-0.5150145278450363,0.011244973659377657,0.024715546303921983,0.03099884561141285,0.03374695023099273,27141.95009257143,31080.036054033335,33947.2836963,-0.12670789553189232,-0.08446176925133997,105901480.80357814,119862066.55827776,126952892.9339258,-0.11647209292784788,-0.05585399601203689,189144.0,212200.2,220002.53333333333,-0.10865305499240818,-0.03546474313326076,0.03369961906949111,0.02238174619771968,0.03152703620309807,0.03975444963040507,3906.2885714285717,3853.509,3721.2083333333335,6056.882191780822,0.025520753715071898,0.039566794835564245,0.07652666584554746,-0.338606914719902,0.03512084985034902,1
2019-03-17,4005.98,4012.0,3950.01,3981.14,18814.255577,74893913.05776027,146953,9927.116559,39524144.17139103,-0.006200729908786395,0.016421484775914985,0.10511399123379239,0.13452528867965396,-0.4912151109293529,0.011186423084129909,0.024785036715125584,0.029690667937087103,0.03364044183104212,26517.192116142858,31014.5821433,33414.53373941111,-0.14500888667070755,-0.07182358475588924,103644332.70875713,119860585.05408546,125243307.88290595,-0.13529261798622927,-0.042978127293260004,186148.7142857143,212056.76666666666,218481.85555555555,-0.12217507975907882,-0.029407883197216433,0.015570916873056407,0.02235433615687477,0.031307869547143305,0.03875906240317649,3915.477142857143,3866.1313333333333,3726.4534444444444,6046.351616438355,0.016770078012750878,0.029747739212860003,0.06834556216856891,-0.3415632678099,0.035225158043029295,1
2019-03-18,3981.85,4037.0,3953.33,3987.81,22454.47801,89526258.38910636,157876,11964.189769,47710908.05709871,0.0016753995086835616,0.030013353617745597,0.10208903910833778,0.09165941231542463,-0.5130873175669324,0.009420190466784986,0.024787117765483948,0.029395664259052236,0.03354655264223157,24286.848159714285,31110.864985266664,32982.14332555556,-0.21934513324473826,-0.0567361048012599,95330659.46513383,120481629.60680182,123831779.92028235,-0.2087535686871892,-0.02705404311911863,178714.42857142858,212339.53333333333,216942.33333333334,-0.15835536715209608,-0.021216698139444157,0.020981440941268536,0.02140426837638421,0.03154397192098794,0.038219243722810305,3932.077142857143,3878.4446666666668,3730.173777777778,6034.838794520549,0.014173897184112771,0.028198245104094077,0.06906815541867517,-0.3392019015287018,0.03520294502684865,1
2019-03-19,3987.83,4031.0,3970.0,4015.53,19893.741815,79503748.36263466,147394,10745.630565,42949860.70592456,0.006951183732424537,0.03420273879461111,0.09487182283685702,0.09647426970526096,-0.5330779069767442,0.009445353440436795,0.024723947525861642,0.029401263699322108,0.03344057584527121,23282.95290157143,30917.64878646667,32157.214445566664,-0.2469364969381862,-0.03854704707704826,91774930.73858905,120017540.11448094,120796952.52943903,-0.23532068186826827,-0.006452252301382688,173644.2857142857,211268.96666666667,213757.53333333333,-0.17808900921896387,-0.011642006847010111,0.015191020861505205,0.02066261908873617,0.031180465051710283,0.03750763182383288,3951.0485714285714,3890.0429999999997,3734.0994444444445,6022.278602739726,0.016320079949843302,0.03225851230950427,0.0753677184399213,-0.3332208180848345,0.03520037607574026,1
2019-03-20,4017.48,4050.0,3980.5,4043.04,23432.300255,94019734.23326428,175036,12201.214279,48961351.11750316,0.00685090137540989,0.045794102431453654,0.03704919714769406,-0.0016248438125058273,-0.5462346716827646,0.008539411368764628,0.0220302782564623,0.027225656610236296,0.033385345667569996,23135.994544142857,29563.967778566664,31289.308493,-0.2174259315450875,-0.05514154187265996,91680599.9918643,115054930.82994889,117397537.82333289,-0.2031580104344406,-0.019954481472254537,171996.2857142857,203986.33333333334,210141.2,-0.1568244651310674,-0.029289195391796863,0.017190035221021804,0.021139179437729978,0.029444945218203174,0.03636791750888689,3976.34,3894.8576666666672,3734.0263333333332,6008.944520547945,0.016774219508392196,0.03804563504374503,0.08275615624563981,-0.3271630340112839,0.03524050406558334,1
2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.682119,144010401.50845116,236100,18704.221837,74835394.39208286,-0.015433930903478554,0.026700231099372695,0.018642250479171008,0.036986865208171515,-0.5519819921215532,0.011942234655940522,0.022243604436360354,0.02670136961084678,0.0333931391570899,24414.413628285714,29090.318093633334,30774.35107085555,-0.16073748146366884,-0.054721965488236046,97300223.2393541,113285556.17865059,115377616.95161936,-0.14110654066161543,-0.01813229314526421,177631.85714285713,200780.3,207918.01111111112,-0.11529240098327809,-0.03432945069533566,0.04755767916716909,0.02389589535988038,0.02984862967986114,0.03580802236235093,3991.128571428572,3897.286,3735.603888888889,5995.50791780822,-0.0026279713221110113,0.021387704161305976,0.06559477888968424,-0.33606292334691734,0.03493540769273621,1
2019-03-22,3980.85,4008.0,3968.25,3986.93,20022.606318,79861943.8108997,153703,10561.694577,42127893.35065794,0.0015801479159129883,0.016099353681162887,0.004330258404832588,0.009627973288831582,-0.5429352623554093,0.011386999476063942,0.022063839887089088,0.026534770868177068,0.0333821732738241,24169.06288828571,28550.900275899996,30521.020575811115,-0.1534745785691748,-0.06454962064645053,96577657.96699052,111195235.48697624,114430687.7985675,-0.13145866777446424,-0.028274341208947673,176180.0,197564.53333333333,206857.51111111112,-0.10824075036410041,-0.04492453635288196,0.009970077227340335,0.022880112765836073,0.02920424335038248,0.03537294010101191,4000.152857142857,3897.859,3736.026333333334,5982.532657534246,-0.0033055879650313313,0.022851262706013786,0.06715789565723052,-0.3335715443226267,0.03503786398690929,1
2019-03-23,3987.89,4018.83,3978.01,4006.01,17302.604318,69169819.8628637,143155,9491.144728,37945846.04025019,0.004785637069123494,7.488804237620883e-06,0.017448461005102445,0.01941619101663994,-0.5497868629348295,0.008166078371082226,0.022017330116904037,0.02653252431473901,0.033364506868069535,22559.666916,28090.857595566667,30267.52138457778,-0.19690358903245475,-0.07191417365678943,90140831.31785433,109410420.3532658,113435281.8324035,-0.17612206381433848,-0.03548156635326449,165745.2857142857,195350.66666666666,205576.82222222222,-0.1515499355981088,-0.04974371840664704,0.010189689990788767,0.019521551468878594,0.02856649802254557,0.0350577133530209,4000.157142857143,3900.149,3736.874111111111,5969.129863013698,0.001463156804554222,0.027142809159342418,0.07202166326359483,-0.32887873242257737,0.03506562263664018,1
2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.850648,68524082.74695624,131087,8617.365925,34375232.36909545,-0.0034523128998680264,0.002773075048855267,0.007617364967188234,-0.003949590944134496,-0.532906821920565,0.007877557811647187,0.02200586840988813,0.026455182621836194,0.033305490130956183,22326.180497571426,27865.4138255,29740.099623677776,-0.19878525266542246,-0.06303562603688229,89230855.55916806,108536579.01997869,111256338.673304,-0.17787296812862474,-0.024445884933457118,163478.7142857143,193733.96666666667,202584.42222222223,-0.15616906473096037,-0.0436877399479767,0.01403243340731129,0.019301768116629293,0.028518092344939707,0.034456340195604285,4001.7342857142858,3901.1549999999997,3736.698222222222,5956.651287671233,-0.002387536261064027,0.0233328334813665,0.06837099561811621,-0.3297945763145803,0.03507175912836589,1
2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.890217,131507366.37512892,227739,17050.634827,67573128.16531546,-0.014042452995606358,-0.012962001700181358,-0.04411136151694128,0.050811711281198324,-0.5352951246436013,0.009528076904445125,0.020888064098632225,0.025560061066393688,0.0333096597388338,23860.239384285716,27849.912069966667,29411.958076844447,-0.14325620402885986,-0.053109215061324044,95228156.70002842,108394059.25187388,110099928.26688808,-0.12146332227721102,-0.01549382494490903,173459.14285714287,193606.5,201155.11111111112,-0.1040634335255125,-0.03752632020839641,0.02809619625417928,0.020318161732759403,0.027601925894309664,0.033660342706769986,3994.35,3895.1003333333333,3738.8130000000006,5944.229287671234,-0.014578091554320438,0.010531093721933171,0.052772631313734886,-0.3378250048052822,0.03507707842038464,1
2019-03-26,3935.47,3958.98,3894.0,3948.55,29349.537627,115330070.99071544,192418,15963.905205,62738463.8918989,0.003157932176864664,-0.01668023897219051,0.05475803780358812,0.04521486391334517,-0.5145760569838816,0.009041326720579643,0.012249562742413999,0.025548258386776334,0.03325038601746302,25211.067357428572,26754.090427866668,29264.404319177782,-0.05767428627776883,-0.08578045409473911,100346202.78975424,104100168.16760205,109606871.22784987,-0.03606108850663803,-0.05024049129913155,179891.14285714287,186334.5,200318.13333333333,-0.03457951771066081,-0.06980712679697498,0.016456673968925306,0.020498969319533704,0.02382892680968709,0.033312571686469686,3984.781428571429,3901.9333333333334,3740.7108888888893,5932.761671232877,-0.009092450670354024,0.011947068974354602,0.05556139388597492,-0.3344499208276036,0.03610311800626396,1
2019-03-27,3948.77,4048.0,3936.15,4038.05,32364.555852,129681258.0162135,224309,17964.550601,71983196.76062553,0.022666548479821635,-0.0012342197950057088,0.05489404167276235,0.1317690188373586,-0.482003101785515,0.012886565495482758,0.01225726103212715,0.024932367641931682,0.033207036694107184,26487.103871285715,26562.81008143333,29134.039462955556,-0.002850082875852533,-0.08825516230907793,105440706.18731843,103580024.59470348,109248709.09610663,0.017963710666178967,-0.051887885434109604,186930.14285714287,185054.26666666666,199891.2,0.010136897809847056,-0.07422504509119632,0.02769901313752923,0.022000251879034764,0.023597030691772845,0.03275154478576474,3984.0685714285714,3908.9376666666667,3745.9346666666665,5922.467260273972,0.013549322157392574,0.033030031262543336,0.077981961600327,-0.31818111902686974,0.03605675880570813,1
2019-03-28,4039.58,4039.7,4002.0,4027.81,20089.293875,80822230.57984656,157060,10111.826276,40683986.77430117,-0.0025358774656084604,0.011849853289923162,0.057381675561727574,0.04911102660408506,-0.4933126187211453,0.011132246144796513,0.012220213273685622,0.02364131818055043,0.03318884728103877,24214.47697928571,26271.161609400002,28846.53933948889,-0.0782867792712445,-0.08927856821159053,96413824.6260892,102609679.07716192,108250750.33313516,-0.06038274855546011,-0.05211115154964907,175638.7142857143,183159.7,198846.97777777776,-0.04106244831306083,-0.07889120545402073,0.00935992512059899,0.01654342987238189,0.023344522158264665,0.031850691745562286,3990.8071428571425,3916.2236666666663,3748.0296666666663,5911.7234520547945,0.009272023382309147,0.028493350439381615,0.07464731024452065,-0.31867415100413476,0.03606809213866831,1
2019-03-29,4028.22,4123.71,4024.03,4103.25,30084.217444,122585822.5865048,203826,16800.509572,68459620.2724032,0.018729781196233253,0.02917533039205611,0.07469218741406003,0.11039098102464728,-0.4212737689241679,0.01284700148785752,0.012599499464123266,0.02335891496541943,0.03272860418574287,25651.849997285713,26223.93567533333,28748.87093438889,-0.0218154012094276,-0.08782728423728381,102517235.87974705,102710405.726044,107966090.58289926,-0.001880723232777326,-0.04867903272666707,182799.14285714287,183233.03333333333,198391.22222222222,-0.0023679708199838556,-0.0764055421358808,0.024292938524340422,0.018589552914810476,0.022742753374486724,0.03145310230687216,4007.424285714286,3925.7296666666666,3752.562222222222,5903.540191780821,0.023912046105852847,0.04521970395482322,0.09345288818958086,-0.3049509503276132,0.036052207253951515,1
2019-03-30,4104.24,4140.0,4052.0,4106.97,19509.292601,79853835.581824,162463,10322.148775,42255037.00428935,0.0009065984280753892,0.025202133793974513,0.07690189816162296,0.08023861690571321,-0.399585978834045,0.012900426813195158,0.012584681532001625,0.0231755166926977,0.03267921987520506,25967.091180571424,25788.846727233333,28596.503415933334,0.006911687646344422,-0.09818181782097313,104043523.83959854,101215408.96565919,107464841.76136142,0.02794154469996646,-0.058153277790887636,185557.42857142858,180853.5,197763.82222222222,0.026009607618479036,-0.08550766278789113,0.021426988753265788,0.020194881309450047,0.022372035362434022,0.030973412077519403,4021.847142857143,3935.5056666666665,3755.9517777777783,5896.051808219178,0.02116511496316731,0.04356856471726611,0.09345653059206827,-0.30343726046049546,0.03625286374552994,1
2019-03-31,4106.99,4116.12,4082.57,4103.95,13525.087433,55472147.12701675,124046,6824.657378,27993469.17112726,-0.0007353352958507919,0.02799723459363057,0.0734894062254774,0.10830700261956827,-0.40727854637047567,0.012690894421297987,0.012598971844483756,0.02299499365917659,0.032671993557371465,25444.982149857144,25467.197236,28413.540183522222,-0.0008723019630700879,-0.10369503161140359,102178961.60817862,100102769.31918915,106838452.10591623,0.020740607908351638,-0.06304549208602861,184551.57142857142,178993.03333333333,197027.57777777777,0.031054494086854234,-0.09153309728440717,0.008175050865629389,0.019358112374924064,0.022260981386144036,0.030525118985469446,4037.8142857142857,3944.8706666666667,3760.4078888888885,5888.325890410958,0.01637908769595997,0.04032561439276594,0.09135767216269186,-0.3030361979992964,0.03622951348711966,1
2019-04-01,4102.44,4158.7,4067.0,4144.56,25507.067641,105388238.14788891,184268,12915.28932,53371959.95327402,0.009895344728859001,0.05295570257004378,0.08498323267703878,0.09149517794972017,-0.391669761236223,0.009939075506929755,0.012655214924547046,0.02287037698149602,0.03266719915075374,24347.007496142855,25669.2382122,28433.15552361111,-0.0515103216202466,-0.09720754733381354,98447657.57571575,101143198.66482468,107029996.42875607,-0.02665073998738754,-0.05500138241945951,178341.42857142858,180140.16666666666,197361.36666666667,-0.009985213894946998,-0.08725719876618887,0.022125388461018736,0.01850513983304399,0.02239586549086061,0.030278890384004106,4067.591428571429,3955.6916666666666,3764.268111111111,5881.0150684931505,0.0189223949308015,0.04774596941537834,0.10102678068184612,-0.2952645161200156,0.03623211859757142,1
2019-04-02,4144.54,4897.99,4140.54,4857.29,105383.639263,489018726.75750667,609133,55726.141684,258300768.815403,0.17196759125214722,0.2301452431905382,0.27563259142538254,0.2588349021396583,-0.3116085600907029,0.0626797487788772,0.033323833013206274,0.02906955994672285,0.03384336655614221,35209.02201557143,28624.754007300002,29213.457477988894,0.23002007306655914,-0.020151790356634613,151831751.2566859,115317426.25702167,110976019.756656,0.31664186571663877,0.03912022173696017,237872.14285714287,196188.56666666668,201701.3111111111,0.21246689803946883,-0.02733122761610418,0.15594086414440972,0.03843145271525605,0.027123975489730254,0.03163235206905718,4197.4114285714295,3990.676333333334,3775.3651111111117,5874.991205479452,0.1572108387890765,0.21715959759202041,0.2865749025716009,-0.17322599641175096,0.019458051459109525,0
2019-04-03,4857.19,5275.01,4753.5,4932.6,109890.125743,548900970.9178842,692019,55975.584761,279654422.0749142,0.015504530303934949,0.2215301940292964,0.32764514305708836,0.3095004221111932,-0.33390140185085904,0.06290708811681003,0.03275546732052039,0.02895810117696939,0.03375221143519337,46284.10342857143,31129.66347673333,30107.71500447778,0.4868166969798662,0.03394307645411021,211720281.6712103,129289467.34634587,115834281.95912957,0.6375679010575968,0.1161589225542381,304687.85714285716,211968.7,207170.27777777778,0.43741909604039253,0.02316173088964657,0.10572720269229213,0.04957833693736503,0.029218900764160068,0.032415547125009096,4325.204285714286,4031.2529999999997,3788.3186666666666,5868.2169315068495,0.14043168233507064,0.22358978709597266,0.30205519493432287,-0.15943802733049273,0.02116316622511253,0
2019-04-04,4932.59,5039.08,4777.0,4898.66,61054.254168,301411332.0090243,419141,31203.308354,154090564.79115182,-0.006880752544297208,0.21620930480832024,0.2698296666692588,0.29183731055561557,-0.27919542090316507,0.06330791658435822,0.032443755574299724,0.028976107313125974,0.03348040357952413,52136.24061328572,32066.054076933335,30458.100554444445,0.6259013500133104,0.05279231118219729,243233010.44680712,135171660.72124186,117949579.52988915,0.7994379084267897,0.146012230480131,342128.0,219191.93333333332,209691.48888888888,0.5608603601288249,0.0453067718426976,0.053500344992304,0.05588411120475146,0.02950265905281826,0.0326581737801025,4449.611428571429,4065.9506666666666,3800.614777777778,5863.0184657534255,0.1009186034864038,0.20480064850762236,0.2889125276895992,-0.1644815671972305,0.021046390636572473,0
2019-04-05,4898.64,5028.22,4880.62,5004.95,39768.552806,197660830.71096665,292375,21235.636237,105586318.20991644,0.02169777041068377,0.21975263510631815,0.29600138793942765,0.3272349746483654,-0.260799378504038,0.0632304301137226,0.032500303057864215,0.029025410383373203,0.033499776195600066,53519.71709357143,32565.835209466666,30561.188166166667,0.6434314289600536,0.0655945388117889,253958011.60744455,138579767.15864122,118858105.41250926,0.8325764057369385,0.16592609883596832,354777.85714285716,223434.4,210677.06666666668,0.5878390128953159,0.06055397265198281,0.029490804103937177,0.05662666343040814,0.02967510506232624,0.03272069438388563,4578.425714285714,4104.054333333333,3814.325777777778,5858.180630136985,0.09315959509475813,0.21951358181336644,0.31214539386194695,-0.14564771624616735,0.021010042538300012,0
2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.842313,210963411.61313188,281237,21796.021869,110119190.88917792,0.007780297505469713,0.228129253439884,0.30210602947098875,0.26489367037817235,-0.23593515911042973,0.06274875397965372,0.03248122123025797,0.02845576217811473,0.033477194056023764,56699.938481000005,33076.35469786666,30619.155228433334,0.7142136429156445,0.08025040047974752,272687951.04048854,142192365.5996343,119622156.51722018,0.9177397456645864,0.18867916897289017,371745.5714285714,226791.63333333333,211129.74444444446,0.6391502894738097,0.0741813472568762,0.054800957197718395,0.06139437320818708,0.030942467541711434,0.03252791425694106,4712.271428571429,4143.062666666667,3826.0623333333333,5853.913506849315,0.07037340196871988,0.21743029391783275,0.31829791586423895,-0.1383729885830316,0.0210783507121844,0
2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.486804,192916750.5719041,274084,19504.612832,100069310.55713652,0.025056057923547037,0.2598277269459912,0.33775346775716786,0.3005496233130842,-0.25022912497462224,0.06129325544729103,0.032528781177232534,0.028542690418734286,0.03342096526235588,60141.42410542857,33172.5253716,30682.995678877778,0.8129890152082739,0.08113711316773475,292322894.38975817,144122895.55168578,120356449.51809832,1.0282890742014303,0.19746715800231063,393179.5714285714,228876.63333333333,211717.13333333333,0.7178668075563186,0.08104917977036652,0.04023000733037153,0.06597365270315024,0.031145013651528098,0.03270556677326423,4864.602857142857,4186.575333333333,3839.338111111111,5849.18602739726,0.06283496347668382,0.23496404300539697,0.34665659818736705,-0.11607017185250301,0.02086173479489242,0
2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.430782,260487077.7675668,350828,25302.165402,131396468.3473852,0.012887141290493398,0.26355994363696,0.32813768057133563,0.32407784320616506,-0.2537902536335138,0.061099123395172796,0.03247849593300795,0.028546040816604275,0.033414788794391866,63665.90455414286,33812.4814759,30808.295763988892,0.8829113325953619,0.09751223290392552,314479871.4782835,148760677.91167024,121530985.42060055,1.1139986446217498,0.2240555558471924,416973.85714285716,233675.26666666666,212916.35555555555,0.7844158823092837,0.09749796372827046,0.05079340831407894,0.07006908411073028,0.031849042697803275,0.03280134823802649,5020.651428571428,4229.704000000001,3853.5799999999995,5844.306301369863,0.043071815381953815,0.23812446450153457,0.35897010052989686,-0.10393129142247248,0.021119733408551878,0
2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.012311,175633627.31637353,253381,16967.006115,87496291.75731626,-0.01659378640035125,0.06026199794535647,0.3148421423501717,0.29832478287723885,-0.2407175882241933,0.01518430081963895,0.03270390403341545,0.028624609408001735,0.03338019637039128,53477.81498957142,34175.1298392,30864.713239544442,0.5648167319683626,0.10725570569741083,269710571.5581217,151592000.4981658,122202259.60949862,0.7791873626035108,0.24050079746956454,366152.14285714284,236523.96666666667,213406.8111111111,0.548055142222273,0.10832435682439168,0.03140194174757269,0.052277809482610696,0.032370347850756674,0.032935215781539996,5062.467142857143,4270.81,3866.728333333333,5839.833095890411,0.017290553137981668,0.20586024665110347,0.33187531060927067,-0.11812548142443624,0.02152313081873393,0
2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.620471,210870034.51205528,260967,21269.620949,111952601.71234792,0.030728155339805774,0.07615659084458493,0.37107043323061983,0.4803200330183943,-0.22438229664372644,0.017298887274264287,0.03267053426179448,0.02674033127280382,0.03341598727957562,43504.02852214286,34242.02099806667,30649.950928000002,0.2704865908644565,0.11719660101593066,221420437.78586036,153696935.94541863,122080933.90369146,0.44063013633851456,0.25897575510577875,304573.28571428574,238225.66666666666,212142.44444444444,0.2785074336278588,0.12295145504959448,0.054066782838035135,0.044897749503431124,0.03325151009853443,0.03212297751875886,5116.131428571428,4318.698,3885.8657777777776,5835.625835616437,0.03755153168186243,0.22913202080812312,0.36604049227753976,-0.0903717699647083,0.02137012003229867,0
2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686,277736905.85749793,369304,26631.112409,135174561.6885292,-0.05479772052936471,0.02423315763902778,0.2922273760987759,0.3932069163720979,-0.27846972658075664,0.03012554412150248,0.034795577328341876,0.027466175922289636,0.033527260455940094,42595.79231042857,35167.87406686667,30831.70588303333,0.21121317226735914,0.14063990491747447,218038376.9070709,159475037.82572028,123638446.81738743,0.3672257419079632,0.28984989645868886,297453.71428571426,244439.63333333333,213301.42222222223,0.21688005430808177,0.1459822010875793,0.08085311627406391,0.04880528825796826,0.035267195111835174,0.03242588314713961,5133.089999999999,4356.519333333334,3901.5997777777775,5830.320575342466,-0.022543925783494845,0.15169235256463898,0.2859776209177787,-0.13943497014222317,0.025866910168601542,0
2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.678614,166485761.0793121,226036,16899.590533,84561818.27888817,0.006106785028809902,0.00860348255227339,0.3057449560269012,0.40882691948101235,-0.3628663385081409,0.02914406578286422,0.034708785870139515,0.027449824229875033,0.03271746153499474,41668.38171157143,35461.729728766666,30957.003108144447,0.17502394920600572,0.1455155915734323,213584795.5311203,161868561.54635277,124611524.4885289,0.319495234224084,0.298985484775556,287976.71428571426,245755.1,213860.94444444444,0.17180361378345466,0.14913501686064445,0.04345474751436698,0.050800137316601095,0.036253882936378566,0.03263524079273983,5139.2414285714285,4395.919666666667,3917.876222222222,5822.443890410959,-0.01775192503396128,0.14833991127681356,0.2884557126556606,-0.13300839046064183,0.026324888999962902,0
2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.456802,87375984.44461507,138674,8692.053259,43925293.92220215,-0.0005526930414163633,0.0002636853698236852,0.3012803317926709,0.4511060426080229,-0.3595331460467336,0.029019243267618965,0.03473688513140381,0.027217029142929915,0.03271638636988816,38171.469495714286,35136.5200045,30855.966434233334,0.08637592712157005,0.13872693241970802,195929448.7927607,161291993.06863922,124550343.76605375,0.2147500013182999,0.29499436285457614,267610.5714285714,243822.53333333333,213367.17777777778,0.09756291910361337,0.1427368345626001,0.018829704155616602,0.04566138688201512,0.03593951748449525,0.03230181671116725,5139.431428571429,4434.856333333333,3935.3030000000003,5814.684465753425,-0.018331099437903342,0.13762873491054095,0.2820410524932895,-0.13233125035164273,0.032669904962586385,0
2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739,92594930.42710131,131700,10043.911667,50893945.02767781,0.017061694039110176,-0.007537323969541321,0.30775072889269484,0.4151055268898456,-0.3585081153792782,0.028027775739271732,0.03476237967887018,0.026941701705184475,0.03271869687708738,35409.48677214286,35021.23821253333,30667.59306227778,0.011086088882790612,0.14196240120359116,181597760.200646,161547827.3922944,124183267.21449876,0.12411143580200168,0.3008824056243966,247270.0,242750.33333333334,212281.04444444444,0.018618580681660557,0.14353278206553655,0.02981505661333381,0.04417353677958115,0.036364000858751355,0.03200539114176772,5133.864285714286,4475.107666666667,3952.0275555555554,5806.827726027396,-0.0004994845152843652,0.14663163038982385,0.29839681729614576,-0.1163333506519475,0.03268114076831493,0
2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.191581,147687551.9414771,204944,14170.252402,72070166.00084409,-0.020725742014694237,-0.040472416887853524,0.2543622284684397,0.4142598211119428,-0.39856971873129865,0.02818348357066697,0.03512084985034902,0.026947718411055463,0.03264928982855826,32392.16688628571,35037.5320611,30611.13966363333,-0.07550089915583047,0.14460070569425132,165483542.22549036,162663158.9101164,124459957.34463878,0.017338795915874394,0.3069517488238418,226429.42857142858,242375.2,211983.93333333332,-0.06578961638225134,0.14336589659782395,0.04326013194161138,0.04309735444065722,0.03668268462115536,0.03207389498664277,5103.585714285714,4509.073333333334,3968.3818888888886,5797.704301369862,-0.015407934477440155,0.11440857766784296,0.26624658127520595,-0.13328625628376367,0.03203921930624353,0
2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.229493,123581651.71216355,168550,12804.633768,65290617.51599363,0.02960626473895278,0.004605825242718575,0.29955741320325346,0.4404093723551161,-0.35849084677839327,0.030479274907381056,0.035225158043029295,0.027071767788793066,0.032639622804149886,30988.626483714284,35218.464524966665,30575.16243603333,-0.12010285224825212,0.15186516502234926,158047545.71060324,164286083.53192988,124738592.86136653,-0.03797362312866959,0.3170429436743456,214310.7142857143,243095.1,211577.16666666666,-0.11840792230812436,0.14896661029112312,0.03745467477946249,0.04396203058807004,0.037412143218035564,0.03217610567364401,5106.9742857142855,4548.826000000001,3985.9583333333335,5789.783205479453,0.013069522294721914,0.1373747863734509,0.29798647334915285,-0.10640522859239532,0.033406925016840526,0
2019-04-17,5173.72,5230.4,5146.8,5202.82,23307.536134,120972345.51821636,179490,12172.531724,63190167.89632924,0.00562457960616336,-0.01986153628785392,0.3046810153944144,0.4387494089115398,-0.340164007193387,0.027762608046714522,0.03520294502684865,0.027070900794976524,0.03262152369636648,28593.471578428573,35246.899795766665,30503.519050433333,-0.18876633848339774,0.15550273847062734,145205018.7114834,165334286.43623352,124897072.95631069,-0.12174890132370475,0.3237643006579336,202671.14285714287,243815.56666666668,211151.53333333333,-0.16875224323053395,0.15469474844763953,0.016068209163492,0.03853366292027817,0.037248368825443016,0.03203414003269552,5091.912857142857,4589.3263333333325,4003.5873333333334,5782.434712328767,0.021781037101128664,0.1336783706599205,0.2995395296318417,-0.100237139053722,0.036413017496162534,1
2019-04-18,5202.41,5287.0,5198.8,5258.44,22619.239001,118573129.86520116,167110,12104.852932,63464128.54331125,0.010690356383653565,0.04804708442869465,0.30952576621267913,0.4627622139326317,-0.35660834454912527,0.015567847754805764,0.03520037607574026,0.02705646664893217,0.03256873031402052,24010.991337714284,35337.74970196666,30502.472297611115,-0.3205285695829694,0.15852083585808985,122467336.42686954,166636599.15298572,125306777.4709819,-0.26506339514025523,0.32982910035791835,173786.2857142857,244472.76666666666,211035.34444444443,-0.28913846689828004,0.15844465442623856,0.01677303534888671,0.02937936564525286,0.037301102641689066,0.032052829880496084,5126.351428571428,4630.756666666666,4022.0714444444443,5774.449616438355,0.025766585312973822,0.13554660253507889,0.3073959706169096,-0.08936083102524794,0.03671009201254049,1
2019-04-19,5258.44,5320.0,5175.0,5258.68,24611.236323,128937309.63806376,178148,12889.683344,67549701.12506343,4.564091251402225e-05,0.04173327707353991,0.3006747397997547,0.4347202138979074,-0.36474027542884746,0.01578187640146385,0.03524050406558334,0.027013045160745076,0.03256101839983009,22773.07101042857,35377.047570899995,30529.579610944445,-0.35627553529478373,0.1587793877848811,117103271.93526265,167800518.33314574,125835478.84581305,-0.30212806790757585,0.333491316377893,166945.14285714287,244576.5,211069.72222222222,-0.3174113504071615,0.158747438642576,0.027573459499342038,0.027110610214535008,0.03764721678429974,0.03197793833335257,5156.447142857143,4671.278000000001,4039.7756666666664,5766.177506849315,0.01982622032390524,0.12574760054957101,0.30172574764258786,-0.08801281373084469,0.04187334270209374,1
